tanggal,judul,link
2020-12-25,[SALAH] Orang yang Shalat Aman dari Corona,https://covid19.go.id/p/hoax-buster/salah-orang-yang-shalat-aman-dari-corona
2020-12-25,[SALAH] “Rumah Sakit Di Lockdown Karena Pasien Vaksin Covid Pertama Mulai Makan Pasien Lain”,https://covid19.go.id/p/hoax-buster/salah-rumah-sakit-di-lockdown-karena-pasien-vaksin-covid-pertama-mulai-makan-pasien-lain
2020-12-24,[SALAH] Purworejo Lockdown Mulai Tanggal 24 Desember 2020,https://covid19.go.id/p/hoax-buster/salah-purworejo-lockdown-mulai-tanggal-24-desember-2020
2020-12-24,[SALAH] Vaksin Covid-19 Buatan Pfizer Berbentuk Vape,https://covid19.go.id/p/hoax-buster/salah-vaksin-covid-19-buatan-pfizer-berbentuk-vape
2020-12-23,[SALAH] “Syarat Vaksin Gratis Jokowi: BPJS Kesehatan Anda Harus Aktif”,https://covid19.go.id/p/hoax-buster/salah-syarat-vaksin-gratis-jokowi-bpjs-kesehatan-anda-harus-aktif
2020-12-23,"[SALAH] Foto Demonstrasi di Paris, Prancis",https://covid19.go.id/p/hoax-buster/salah-foto-demonstrasi-di-paris-prancis
2020-12-23,"HOAKS: Video Perawat Pingsan Setelah Mendapat Vaksin COVID-19, Potensi Genosida Massal",https://covid19.go.id/p/hoax-buster/hoaks-video-perawat-pingsan-setelah-mendapat-vaksin-covid-19-potensi-genosida-massal
2020-12-23,[SALAH] Relawan Alami Gangguan Saraf Setelah Disuntik Vaksin Sinovac,https://covid19.go.id/p/hoax-buster/salah-relawan-alami-gangguan-saraf-setelah-disuntik-vaksin-sinovac
2020-12-22,[SALAH] “Paus Fransiskus Mengatakan Vaksin Covid Sekarang Akan Diperlukan Untuk Masuk Surga”,https://covid19.go.id/p/hoax-buster/salah-paus-fransiskus-mengatakan-vaksin-covid-sekarang-akan-diperlukan-untuk-masuk-surga
2020-12-21,"HOAKS: Konsumsi Campuran Air Kelapa, Jeruk Nipis, Garam dan Madu Dapat Menyembuhkan COVID-19",https://covid19.go.id/p/hoax-buster/hoaks-konsumsi-campuran-air-kelapa-jeruk-nipis-garam-dan-madu-dapat-menyembuhkan-covid-19
2020-12-21,[SALAH] Video Jarum Suntik Menghilang Saat Proses Vaksinasi Covid-19,https://covid19.go.id/p/hoax-buster/salah-video-jarum-suntik-menghilang-saat-proses-vaksinasi-covid-19
2020-12-21,[SALAH] Jokowi Akan Menggunakan Vaksin Pfizer dan Vaksin Sinovac Untuk Masyarakat,https://covid19.go.id/p/hoax-buster/salah-jokowi-akan-menggunakan-vaksin-pfizer-dan-vaksin-sinovac-untuk-masyarakat
2020-12-20,[SALAH] Kerumunan Gibran Bebas Hukuman karena Dilindungi Undang-Undang,https://covid19.go.id/p/hoax-buster/salah-kerumunan-gibran-bebas-hukuman-karena-dilindungi-undang-undang
2020-12-20,"[SALAH] Video Perawat Pingsan Setelah Mendapat Vaksin Covid-19, Potensi Genosida Massal",https://covid19.go.id/p/hoax-buster/salah-video-perawat-pingsan-setelah-mendapat-vaksin-covid-19-potensi-genosida-massal
2020-12-20,[SALAH] Kebijakan Lockdown dan Menjaga Jarak Merupakan Strategi untuk Mencegah Revolusi,https://covid19.go.id/p/hoax-buster/salah-kebijakan-lockdown-dan-menjaga-jarak-merupakan-strategi-untuk-mencegah-revolusi
2020-12-20,[SALAH] Foto Bupati Gowa dengan Narasi Lockdown Tanggal 19-27 Desember,https://covid19.go.id/p/hoax-buster/salah-foto-bupati-gowa-dengan-narasi-lockdown-tanggal-19-27-desember
2020-12-18,[SALAH] Vaksin yang disimpan -80 Derajat Bukanlah Vaksin Melainkan Agen Transfeksi yang Dapat Memanipulasi Genetika Manusia,https://covid19.go.id/p/hoax-buster/salah-vaksin-yang-disimpan-80-derajat-bukanlah-vaksin-melainkan-agen-transfeksi-yang-dapat-memanipulasi-genetika-manusia
2020-12-18,[SALAH] Singapura Membuka Vaccine Tourism dan Melakukan Vaksinasi di Bandara Changi,https://covid19.go.id/p/hoax-buster/salah-singapura-membuka-vaccine-tourism-dan-melakukan-vaksinasi-di-bandara-changi
2020-12-17,[SALAH] Foto “4 Orang Alami Kelumpuhan Wajah Setelah Disuntik Vaksin Corona”,https://covid19.go.id/p/hoax-buster/salah-foto-4-orang-alami-kelumpuhan-wajah-setelah-disuntik-vaksin-corona
2020-12-17,"[SALAH] Klaster Supermarket Sendy’s, 28 Pegawai dan Pemilik Swab",https://covid19.go.id/p/hoax-buster/salah-klaster-supermarket-sendys-28-pegawai-dan-pemilik-swab
2020-12-17,[SALAH] Kota Manado Zona Hitam Covid-19,https://covid19.go.id/p/hoax-buster/salah-kota-manado-zona-hitam-covid-19
2020-12-17,[SALAH] Kandungan Formaldehida pada Vaksin Menyebabkan Leukimia pada Anak,https://covid19.go.id/p/hoax-buster/salah-kandungan-formaldehida-pada-vaksin-menyebabkan-leukimia-pada-anak
2020-12-15,[SALAH] “IDI tolak yg Pertama dpt Vaksin Sinovac China”,https://covid19.go.id/p/hoax-buster/salah-idi-tolak-yg-pertama-dpt-vaksin-sinovac-china
2020-12-15,[SALAH] 44 Orang Tenaga Kesehatan Positif Covid di RS Tipe B Parepare,https://covid19.go.id/p/hoax-buster/salah-44-orang-tenaga-kesehatan-positif-covid-di-rs-tipe-b-parepare
2020-12-15,[SALAH] Foto Keluarga CEO BioNTech,https://covid19.go.id/p/hoax-buster/salah-foto-keluarga-ceo-biontech
2020-12-14,[SALAH] Imbauan Kapolresta Solo Tentang Karantina Bagi Pendatang Mulai Tanggal 15 Desember 2020,https://covid19.go.id/p/hoax-buster/salah-imbauan-kapolresta-solo-tentang-karantina-bagi-pendatang-mulai-tanggal-15-desember-2020
2020-12-14,[SALAH] “Himbauan Bpk Kapolresta Malang Siapapun yg Bukan Orang Malang klo Ada yg Masuk Ke kota Akan Dikarantina Selama 14 hri”,https://covid19.go.id/p/hoax-buster/salah-himbauan-bpk-kapolresta-malang-siapapun-yg-bukan-orang-malang-klo-ada-yg-masuk-ke-kota-akan-dikarantina-selama-14-hri
2020-12-13,[SALAH] Video Konvoi Kemenangan Plat AD Tidak Patuhi Protokol Kesehatan,https://covid19.go.id/p/hoax-buster/salah-video-konvoi-kemenangan-plat-ad-tidak-patuhi-protokol-kesehatan
2020-12-13,"[SALAH] Konsumsi Campuran Air Kelapa, Jeruk Nipis, Garam dan Madu Dapat Menyembuhkan Covid-19",https://covid19.go.id/p/hoax-buster/salah-konsumsi-campuran-air-kelapa-jeruk-nipis-garam-dan-madu-dapat-menyembuhkan-covid-19
2020-12-13,[SALAH] Satu RT di Ciracas Terkena Covid-19,https://covid19.go.id/p/hoax-buster/salah-satu-rt-di-ciracas-terkena-covid-19
2020-12-13,[SALAH] Pendaftaran Relawan COVID-19 di Wisma Atlet,https://covid19.go.id/p/hoax-buster/salah-pendaftaran-relawan-covid-19-di-wisma-atlet
2020-12-12,Hoaks: Kopi Bisa Cegah dan Sembuhkan COVID-19,https://covid19.go.id/p/hoax-buster/hoaks-kopi-bisa-cegah-dan-sembuhkan-covid-19
2020-12-12,[SALAH] Ketua Tim Peneliti Pfizer: Vaksin Covid-19 Dapat Menyebabkan Kemandulan bagi Perempuan,https://covid19.go.id/p/hoax-buster/salah-ketua-tim-peneliti-pfizer-vaksin-covid-19-dapat-menyebabkan-kemandulan-bagi-perempuan
2020-12-12,[SALAH] Telapak Kaki Relawan Melepuh Efek Samping Suntik Vaksin Covid-19,https://covid19.go.id/p/hoax-buster/salah-telapak-kaki-relawan-melepuh-efek-samping-suntik-vaksin-covid-19
2020-12-11,"[SALAH] COVID-19 Merupakan Buatan Manusia sebagai Senjata Biologis dari Carolina Utara, Amerika Serikat dan Pasien Nol Bernama Maatje Benassi",https://covid19.go.id/p/hoax-buster/salah-covid-19-merupakan-buatan-manusia-sebagai-senjata-biologis-dari-carolina-utara-amerika-serikat-dan-pasien-nol-bernama-maatje-benassi
2020-12-11,[SALAH] Jangan Datang ke Jalan Melong Cikawao karena Satu RT Positif Covid-19,https://covid19.go.id/p/hoax-buster/salah-jangan-datang-ke-jalan-melong-cikawao-karena-satu-rt-positif-covid-19
2020-12-10,[SALAH] Sidak Masker di Wilayah Kabupaten Jepara Hingga 31 Desember 2020,https://covid19.go.id/p/hoax-buster/salah-sidak-masker-di-wilayah-kabupaten-jepara-hingga-31-desember-2020
2020-12-09,[SALAH] Link Untuk Mendapatkan 35 GB Kuota Gratis dari Operator,https://covid19.go.id/p/hoax-buster/salah-link-untuk-mendapatkan-35-gb-kuota-gratis-dari-operator
2020-12-08,[SALAH] Minum Minyak Kayu Putih Dapat Menyembuhkan COVID-19,https://covid19.go.id/p/hoax-buster/salah-minum-minyak-kayu-putih-dapat-menyembuhkan-covid-19
2020-12-08,[SALAH] China Sembuh dari COVID-19 Tanpa Vaksin,https://covid19.go.id/p/hoax-buster/salah-china-sembuh-dari-covid-19-tanpa-vaksin
2020-12-07,[SALAH] Gratis Langganan Netflix Selama Satu Tahun karena Pandemi Covid-19,https://covid19.go.id/p/hoax-buster/salah-gratis-langganan-netflix-selama-satu-tahun-karena-pandemi-covid-19
2020-12-07,[SALAH] Pesan WhatsApp Soal Razia Keliling Serempak Se-Jawa Barat,https://covid19.go.id/p/hoax-buster/salah-pesan-whatsapp-soal-razia-keliling-serempak-se-jawa-barat
2020-12-07,[SALAH] Kopi Bisa Cegah dan Sembuhkan Covid-19,https://covid19.go.id/p/hoax-buster/salah-kopi-bisa-cegah-dan-sembuhkan-covid-19
2020-12-07,[SALAH] “Baru sehari mentrinya jd TSK bantuan covid.19 yg ditilep. Hari ini kantor kemensos terbakar”,https://covid19.go.id/p/hoax-buster/salah-baru-sehari-mentrinya-jd-tsk-bantuan-covid19-yg-ditilep-hari-ini-kantor-kemensos-terbakar
2020-12-06,[SALAH] Pemasangan Barcode pada Badan Manusia,https://covid19.go.id/p/hoax-buster/salah-pemasangan-barcode-pada-badan-manusia
2020-12-05,[SALAH] “Pemerintah Kota Surakarta menetapkan lockdown per 10 Desember – 20 Januari 2021”,https://covid19.go.id/p/hoax-buster/salah-pemerintah-kota-surakarta-menetapkan-lockdown-10-desember-20-januari-2021
2020-12-04,"[SALAH] Foto Keadaan Rumah Sakit yang Sepi dari Pasien Covid-19 di Nevada, Amerika Serikat",https://covid19.go.id/p/hoax-buster/salah-foto-keadaan-rumah-sakit-yang-sepi-dari-pasien-covid-19-di-nevada-amerika-serikat
2020-12-04,[SALAH] “tim satgas cov ugm saat ini sangat kuwalahan mengatur tempat untuk isolasi mandiri sivitas UGM”,https://covid19.go.id/p/hoax-buster/salah-tim-satgas-cov-ugm-saat-ini-sangat-kuwalahan-mengatur-tempat-untuk-isolasi-mandiri-sivitas-ugm
2020-12-02,[SALAH] Kandungan Alumunium pada Vaksin Berbahaya bagi Otak,https://covid19.go.id/p/hoax-buster/salah-kandungan-alumunium-pada-vaksin-berbahaya-bagi-otak
2020-11-30,"[SALAH] Perayaan Ulang Tahun, Nike Bagi-bagi Hadiah Sepatu, T-Shirt, dan Masker",https://covid19.go.id/p/hoax-buster/salah-perayaan-ulang-tahun-nike-bagi-bagi-hadiah-sepatu-t-shirt-dan-masker
2020-11-30,[SALAH] Wakil Wali Kota Probolinggo Meninggal Dunia,https://covid19.go.id/p/hoax-buster/salah-wakil-wali-kota-probolinggo-meninggal-dunia
2020-11-29,[SALAH] “Pesan Bupati Situbondo Sebelum Beliau Wafat”,https://covid19.go.id/p/hoax-buster/salah-pesan-bupati-situbondo-sebelum-beliau-wafat
2020-11-28,[SALAH] “KONDISI KRITIS IMAM BESAR POSITIVE KORONA”,https://covid19.go.id/p/hoax-buster/salah-kondisi-kritis-imam-besar-positive-korona
2020-11-28,[SALAH] “Korea Selatan Kelabakan Lihat Warganya Meninggal Satu Persatu Usai Disuntik Vaksin”,https://covid19.go.id/p/hoax-buster/salah-korea-selatan-kelabakan-lihat-warganya-meninggal-satu-persatu-usai-disuntik-vaksin
2020-11-28,[SALAH] Vaksin Covid-19 berbasis mRNA Dapat Mengubah DNA Manusia,https://covid19.go.id/p/hoax-buster/salah-vaksin-covid-19-berbasis-mrna-dapat-mengubah-dna-manusia
2020-11-27,"[SALAH] Kebijakan Ticketmaster, Wajibkan Vaksin Covid-19 Sebelum Menghadiri Konser",https://covid19.go.id/p/hoax-buster/salah-kebijakan-ticketmaster-wajibkan-vaksin-covid-19-sebelum-menghadiri-konser
2020-11-26,[SALAH] Video Keramaian Stasiun Kereta Api di India Selama Pandemi COVID-19,https://covid19.go.id/p/hoax-buster/salah-video-keramaian-stasiun-kereta-api-di-india-selama-pandemi-covid-19
2020-11-26,[SALAH] Akun Facebook Wakil Bupati Probolinggo Meminta Sejumlah Dana,https://covid19.go.id/p/hoax-buster/salah-akun-facebook-wakil-bupati-probolinggo-meminta-sejumlah-dana
2020-11-26,[SALAH] COVID-19 adalah Akronim dari “Certification Of Vaccination Identification 2019” dan Penanaman Barcode Implan di Wuhan pada Tahun 2019,https://covid19.go.id/p/hoax-buster/salah-covid-19-adalah-akronim-dari-certification-vaccination-identification-2019-dan-penanaman-barcode-implan-di-wuhan-pada-tahun-2019
2020-11-24,[SALAH] Air Rebusan Bawang Putih Dapat Menyembuhkan COVID-19,https://covid19.go.id/p/hoax-buster/salah-air-rebusan-bawang-putih-dapat-menyembuhkan-covid-19
2020-11-24,[SALAH] Foto “Viral! Beredar Foto Anies Jenguk Rizieq yang Positif Covid-19”,https://covid19.go.id/p/hoax-buster/salah-foto-viral-beredar-foto-anies-jenguk-rizieq-yang-positif-covid-19
2020-11-24,[SALAH] Test Swab COVID-19 dapat Menyebabkan Lapisan Otak Pecah dan Pendarahan Hingga Kematian dan Pernah Terjadi di Kanada,https://covid19.go.id/p/hoax-buster/salah-test-swab-covid-19-dapat-menyebabkan-lapisan-otak-pecah-dan-pendarahan-hingga-kematian-dan-pernah-terjadi-di-kanada
2020-11-24,[SALAH] Video Biden Merayakan Ulang Tahun Tanpa Masker,https://covid19.go.id/p/hoax-buster/salah-video-biden-merayakan-ulang-tahun-tanpa-masker
2020-11-23,[SALAH] Corona Adalah Kedok dari Penyakit Radiasi,https://covid19.go.id/p/hoax-buster/salah-corona-adalah-kedok-dari-penyakit-radiasi
2020-11-23,[SALAH] Razia Masker Serentak di Seluruh Wilayah Indonesia dengan Denda Rp250.000,https://covid19.go.id/p/hoax-buster/salah-razia-masker-serentak-di-seluruh-wilayah-indonesia-dengan-denda-rp250000
2020-11-22,[SALAH] Dana Bantuan Pemerintah Rp100 Ribu untuk Pelanggan Setia Telekomunikasi Selular Indonesia,https://covid19.go.id/p/hoax-buster/salah-dana-bantuan-pemerintah-rp100-ribu-untuk-pelanggan-setia-telekomunikasi-selular-indonesia
2020-11-21,[SALAH] Presentase Bunuh Diri Naik 200% Selama Lockdown,https://covid19.go.id/p/hoax-buster/salah-presentase-bunuh-diri-naik-200-selama-lockdown
2020-11-20,"[SALAH] “Akibat Suntik Vaksin dari Cina , Masyarakat Zimbabwe Terkena Penyakit Kulit Ber Air.”",https://covid19.go.id/p/hoax-buster/salah-akibat-suntik-vaksin-dari-cina-masyarakat-zimbabwe-terkena-penyakit-kulit-ber-air
2020-11-18,[SALAH] Menggunakan Masker Sebabkan Infeksi Staph,https://covid19.go.id/p/hoax-buster/salah-menggunakan-masker-sebabkan-infeksi-staph
2020-11-16,"AWAS HOAKS! - Vaksin Korona Siap Diberikan, Sekarang Terhalang oleh BPOM",https://covid19.go.id/p/hoax-buster/awas-hoaks-vaksin-korona-siap-diberikan-sekarang-terhalang-oleh-bpom
2020-11-14,[SALAH] Video Pemusik dan Penyanyi Dunia dari Berbagai Agama Menyanyikan Asmaul Husna di Selandia Baru untuk Memohon Berhentinya Wabah COVID-19,https://covid19.go.id/p/hoax-buster/salah-video-pemusik-dan-penyanyi-dunia-dari-berbagai-agama-menyanyikan-asmaul-husna-di-selandia-baru-untuk-memohon-berhentinya-wabah-covid-19
2020-11-14,"[SALAH] Video “Gak pakai masker di Singapura, ditangkap”",https://covid19.go.id/p/hoax-buster/salah-video-gak-pakai-masker-di-singapura-ditangkap
2020-11-11,"[SALAH] “Di Tanya soal virus Corona KORLAP FPI: Hanya Imam Besar kami yg punya Penangkal virus Corona, karna Imam besar kami cucu Nabi”",https://covid19.go.id/p/hoax-buster/salah-di-tanya-soal-virus-corona-korlap-fpi-hanya-imam-besar-kami-yg-punya-penangkal-virus-corona-karna-imam-besar-kami-cucu-nabi
2020-11-11,[SALAH] Luhut Positif Covid-19 dan Dilarikan ke RS Militer,https://covid19.go.id/p/hoax-buster/salah-luhut-positif-covid-19-dan-dilarikan-ke-rs-militer
2020-11-10,[SALAH] Formulir Online untuk Banpres Produktif oleh Kementerian Koperasi dan UKM,https://covid19.go.id/p/hoax-buster/salah-formulir-online-untuk-banpres-produktif-oleh-kementerian-koperasi-dan-ukm
2020-11-09,[SALAH] 48 Orang di Korea Selatan Meninggal Setelah Disuntik Vaksin COVID-19,https://covid19.go.id/p/hoax-buster/salah-48-orang-di-korea-selatan-meninggal-setelah-disuntik-vaksin-covid-19
2020-11-09,[SALAH] “Jenazah pasien yang ‘katanya’ kena kopit di Probolinggo setelah dibuka ternyata kedua bola matanya sudah tidak ada”,https://covid19.go.id/p/hoax-buster/salah-jenazah-pasien-yang-katanya-kena-kopit-di-probolinggo-setelah-dibuka-ternyata-kedua-bola-matanya-sudah-tidak-ada
2020-11-09,[SALAH] Kisah Dokter yang Kekasihnya Positif Covid-19 di Italia,https://covid19.go.id/p/hoax-buster/salah-kisah-dokter-yang-kekasihnya-positif-covid-19-di-italia
2020-11-06,[SALAH] Krisis Ekonomi di Perancis Disebabkan oleh Pemboikotan Produk Perancis,https://covid19.go.id/p/hoax-buster/salah-krisis-ekonomi-di-perancis-disebabkan-oleh-pemboikotan-produk-perancis
2020-11-05,[SALAH] Pesan Berantai ‘India Is Doing It’ Bisa Retas Ponsel,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-india-doing-it-bisa-retas-ponsel
2020-11-04,[SALAH] “Akun Instagram BPJAMSOSTEK @info.bpjstku dan situs kemenaker-info[dot]crayon[dot]world”,https://covid19.go.id/p/hoax-buster/salah-akun-instagram-bpjamsostek-infobpjstku-dan-situs-kemenaker-infodotcrayondotworld
2020-11-03,[SALAH] BPOM Halangi Vaksin yang akan Diberikan,https://covid19.go.id/p/hoax-buster/salah-bpom-halangi-vaksin-yang-akan-diberikan
2020-11-02,[SALAH] Pemerintah Berikan Bantuan Internet Gratis Selama Pandemi Covid-19,https://covid19.go.id/p/hoax-buster/salah-pemerintah-berikan-bantuan-internet-gratis-selama-pandemi-covid-19
2020-10-29,[SALAH] Voucher Undian Alfamart 21 Tahun,https://covid19.go.id/p/hoax-buster/salah-voucher-undian-alfamart-21-tahun
2020-10-28,[SALAH] Presiden Jokowi Menjadi Dokter,https://covid19.go.id/p/hoax-buster/salah-presiden-jokowi-menjadi-dokter
2020-10-28,HOAKS ➡️ Vaksin COVID-19 Dapat Mengubah DNA Manusia ⬅️,https://covid19.go.id/p/hoax-buster/hoaks-vaksin-covid-19-dapat-mengubah-dna-manusia
2020-10-27,[SALAH] Pesan Pembuatan Grup WhatsApp tentang Virus COVID-19 oleh Sekjen Kemenkes,https://covid19.go.id/p/hoax-buster/salah-pesan-pembuatan-grup-whatsapp-tentang-virus-covid-19-oleh-sekjen-kemenkes
2020-10-27,[SALAH] Kawasan Johor Baru Malaysia Terdampak Ekonomi Pandemi Covid-19,https://covid19.go.id/p/hoax-buster/salah-kawasan-johor-baru-malaysia-terdampak-ekonomi-pandemi-covid-19
2020-10-25,[SALAH] Pandemi Telah Berakhir dan Covid-19 Adalah Flu Biasa,https://covid19.go.id/p/hoax-buster/salah-pandemi-telah-berakhir-dan-covid-19-adalah-flu-biasa
2020-10-24,Awas Hoaks! - Formulir Online Palsu Pengajuan Banpres Produktif Usaha Mikro,https://covid19.go.id/p/hoax-buster/awas-hoaks-formulir-online-palsu-pengajuan-banpres-produktif-usaha-mikro
2020-10-23,[SALAH] “Pendataan Imunisasi COVID-19 untuk Tenaga Medis dan Non Medis oleh Dinas Kesehatan Provinsi DKI Jakarta”,https://covid19.go.id/p/hoax-buster/salah-pendataan-imunisasi-covid-19-untuk-tenaga-medis-dan-non-medis-oleh-dinas-kesehatan-provinsi-dki-jakarta
2020-10-21,"[SALAH] “Bioskop XXI Kembali Dibuka, Penonton Wajib Keluar Studio Tiap Jeda 30 Menit untuk Hirup Udara Segar!”",https://covid19.go.id/p/hoax-buster/salah-bioskop-xxi-kembali-dibuka-penonton-wajib-keluar-studio-tiap-jeda-30-menit-untuk-hirup-udara-segar
2020-10-20,[SALAH] Situs Formulir Online BANPRES oleh Kementrian Koperasi dan UKM,https://covid19.go.id/p/hoax-buster/salah-situs-formulir-online-banpres-oleh-kementrian-koperasi-dan-ukm
2020-10-20,[SALAH] Jenazah Pasien Covid-19 Dikubur Masih Pakai Daster dan Tidak Sesuai Syariat Fardhu Kifayah Islam,https://covid19.go.id/p/hoax-buster/salah-jenazah-pasien-covid-19-dikubur-masih-pakai-daster-dan-tidak-sesuai-syariat-fardhu-kifayah-islam
2020-10-20,"[SALAH] “Corona Mereda, Luhut Mau Tentara Cina Segera Masuk Lagi ke Indonesia”",https://covid19.go.id/p/hoax-buster/salah-corona-mereda-luhut-mau-tentara-cina-segera-masuk-lagi-ke-indonesia
2020-10-19,[SALAH] Pelaksanaan Wisuda UIN Imam Bonjol Padang Angkatan 83 dan 84 Tahun 2020,https://covid19.go.id/p/hoax-buster/salah-pelaksanaan-wisuda-uin-imam-bonjol-padang-angkatan-83-dan-84-tahun-2020
2020-10-19,[SALAH] Vaksin COVID-19 Dapat Mengubah DNA Manusia,https://covid19.go.id/p/hoax-buster/salah-vaksin-covid-19-dapat-mengubah-dna-manusia
2020-10-18,[SALAH] Memakai Masker Dapat Menyebabkan Kematian Akibat Keracunan Karbon Dioksida (CO2),https://covid19.go.id/p/hoax-buster/salah-memakai-masker-dapat-menyebabkan-kematian-akibat-keracunan-karbon-dioksida-co2
2020-10-18,[SALAH] “TERNYATA SUDAH 10 hari PENDEMO tidak ada yang kena COVID 19”,https://covid19.go.id/p/hoax-buster/salah-ternyata-sudah-10-hari-pendemo-tidak-ada-yang-kena-covid-19
2020-10-17,Awas HOAKS! - Harga Vaksin di Indonesia 1000% Lebih Mahal daripada di Brazil,https://covid19.go.id/p/hoax-buster/awas-hoaks-harga-vaksin-di-indonesia-1000-lebih-mahal-daripada-di-brazil
2020-10-17,[SALAH] Presiden Donald Trump Meninggal Dunia karena COVID-19,https://covid19.go.id/p/hoax-buster/salah-presiden-donald-trump-meninggal-dunia-karena-covid-19
2020-10-16,"[SALAH] Donald Trump: “Darahku adalah vaksinnya!!!,”",https://covid19.go.id/p/hoax-buster/salah-donald-trump-darahku-adalah-vaksinnya
2020-10-16,[SALAH] Perusakan Alat Musik Ketipung oleh Petugas Polri saat Pembubaran Pertunjukan Musik di Klaten,https://covid19.go.id/p/hoax-buster/salah-perusakan-alat-musik-ketipung-oleh-petugas-polri-saat-pembubaran-pertunjukan-musik-di-klaten
2020-10-16,[SALAH] Dinkes Bantul Keluarkan Surat Penutupan Sementara KYKU Production Sablon,https://covid19.go.id/p/hoax-buster/salah-dinkes-bantul-keluarkan-surat-penutupan-sementara-kyku-production-sablon
2020-10-16,[SALAH] MUI Larang Penggunaan Vaksin Covid-19 yang Didatangkan dari Tiongkok,https://covid19.go.id/p/hoax-buster/salah-mui-larang-penggunaan-vaksin-covid-19-yang-didatangkan-dari-tiongkok
2020-10-15,[SALAH] Harga Vaksin di Indonesia 1000% Lebih Mahal Daripada di Brazil,https://covid19.go.id/p/hoax-buster/salah-harga-vaksin-di-indonesia-1000-lebih-mahal-daripada-di-brazil
2020-10-15,[SALAH] COVID-19 Tidak Membuat Orang Meninggal Dunia,https://covid19.go.id/p/hoax-buster/salah-covid-19-tidak-membuat-orang-meninggal-dunia
2020-10-14,[SALAH] Foto Dokter Menyatakan COVID-19 Disebarkan Melalui Vaksin,https://covid19.go.id/p/hoax-buster/salah-foto-dokter-menyatakan-covid-19-disebarkan-melalui-vaksin
2020-10-13,[SALAH] Pemimpin Masyarakat Adat Asli Amerika Dikorbankan Sebagai Persembahan Selama Epidemi,https://covid19.go.id/p/hoax-buster/salah-pemimpin-masyarakat-adat-asli-amerika-dikorbankan-sebagai-persembahan-selama-epidemi
2020-10-12,AWAS HOAKS - Menghirup Uap Panci Presto Dapat Mengobati COVID-19,https://covid19.go.id/p/hoax-buster/awas-hoaks-menghirup-uap-panci-presto-dapat-mengobati-covid-19
2020-10-12,"[SALAH] Video Polisi Menangkap Seorang Pria karena Mengikuti Ibadah Gereja di Idaho, Amerika Serikat",https://covid19.go.id/p/hoax-buster/salah-video-polisi-menangkap-seorang-pria-karena-mengikuti-ibadah-gereja-di-idaho-amerika-serikat
2020-10-11,[SALAH] Objek Wisata Pangandaran akan Ditutup,https://covid19.go.id/p/hoax-buster/salah-objek-wisata-pangandaran-akan-ditutup
2020-10-10,"[SALAH] “Mereka yang Turun ke Jalanan Hari Ini Jika Besok Mereka Masih Hidup dan Sehat, Artinya Perihal Corona Hanya Politik & Bisnis Semata”",https://covid19.go.id/p/hoax-buster/salah-mereka-yang-turun-ke-jalanan-hari-ini-jika-besok-mereka-masih-hidup-dan-sehat-artinya-perihal-corona-hanya-politik-bisnis-semata
2020-10-09,[SALAH] Menghirup Uap Panci Presto Dapat Mengobati COVID-19,https://covid19.go.id/p/hoax-buster/salah-menghirup-uap-panci-presto-dapat-mengobati-covid-19
2020-10-09,"[SALAH] “Info valid dari org dlm Istana: LBP siap2 utk melarikan diri ke luar negeri, kemungkinan ke Cina”",https://covid19.go.id/p/hoax-buster/salah-info-valid-dari-org-dlm-istana-lbp-siap2-utk-melarikan-diri-ke-luar-negeri-kemungkinan-ke-cina
2020-10-09,[SALAH] Akun Instagram Birds & Bees (@birdsnbeessbaby),https://covid19.go.id/p/hoax-buster/salah-akun-instagram-birds-bees-birdsnbeessbaby
2020-10-08,[SALAH] “Buat Para KADRUN Cukup Kalian Jaga Mulut Bagi Kami Adalah Bantuan”,https://covid19.go.id/p/hoax-buster/salah-buat-para-kadrun-cukup-kalian-jaga-mulut-bagi-kami-adalah-bantuan
2020-10-08,[SALAH] “Cie ga pake masker cie berdekatan cie lupa ada corona cie selfi bareng”,https://covid19.go.id/p/hoax-buster/salah-cie-ga-pake-masker-cie-berdekatan-cie-lupa-ada-corona-cie-selfi-bareng
2020-10-07,AWAS HOAKS - MUI Larang Gunakan Vaksin COVID-19 Asal Tiongkok,https://covid19.go.id/p/hoax-buster/awas-hoaks-mui-larang-gunakan-vaksin-covid-19-asal-tiongkok
2020-10-07,[SALAH] “Corona itu adanya di China bukan di sini. Di sini Cuma di ada adakan”,https://covid19.go.id/p/hoax-buster/salah-corona-itu-adanya-di-china-bukan-di-sini-di-sini-cuma-di-ada-adakan
2020-10-07,[SALAH] Biden Terpapar COVID-19 dan Batuk Terus-Menerus Saat Kampanye,https://covid19.go.id/p/hoax-buster/salah-biden-terpapar-covid-19-dan-batuk-terus-menerus-saat-kampanye
2020-10-06,Awas Hoaks! Tes COVID di UK bagian dari Konspirasi Panen Data DNA Biometrik Manusia,https://covid19.go.id/p/hoax-buster/awas-hoaks-tes-covid-di-uk-bagian-dari-konspirasi-panen-data-dna-biometrik-manusia
2020-10-06,"[SALAH] “BERSEPEDA PAKAI MASKER, MAKAN KORBAN JIWA DI DENPASAR”",https://covid19.go.id/p/hoax-buster/salah-bersepeda-pakai-masker-makan-korban-jiwa-di-denpasar
